X,Y,crime_id,report_number,address,offense_description,offense_category,state_offense_code,arrest_charge,charge_description,incident_timestamp,incident_time,day_of_week,hour_of_day,year,scout_car_area,precinct,block_id,neighborhood,council_district,zip_code,longitude,latitude,oid
-82.943004205,42.450497639,3699836,2111170105,8 Mile Rd & David Ave,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/11/17 19:04:00+00,14:04:00,3,14,2021,0903,09,261635001001000,Regent Park,3,48205,-82.9430042049378,42.4504976389637,202241
-83.018793699,42.4153016170001,3700863,2111200023,Gilbo St & Forestlawn St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/11/20 11:20:00+00,06:20:00,6,6,2021,1112,11,261635048002009,Airport Sub,3,48234,-83.0187936990184,42.4153016170328,202389
-82.9567890339999,42.4297278600001,3706668,2112060237,Kelly Rd & Park Grove St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/12/06 22:32:00+00,17:32:00,1,17,2021,0907,09,261635007004012,Moross-Morang,4,48224,-82.9567890335668,42.429727859832,203278
-83.022025779,42.3752830270001,3706923,2112070054,Helen St & Frederick St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/12/07 16:07:00+00,11:07:00,2,11,2021,0704,07,261635161001006,Gratiot Town/Ketterring,5,48211,-83.0220257785895,42.3752830273781,203315
-83.027993685,42.335946434,3710192,2112150338,E Jefferson Ave & Saint Aubin St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/12/16 05:58:00+00,00:58:00,4,0,2021,0709,07,261635165001033,Rivertown,5,48207,-83.0279936848441,42.3359464335879,203800
-83.145473067,42.341229238,3713757,2112220348,Radcliffe St & Central St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/12/22 10:00:00+00,05:00:00,3,5,2021,0402,04,261635262002005,Claytown,6,48210,-83.1454730670919,42.3412292375897,204216
-83.219979243,42.3542903950001,3714072,2112230297,Constance St & Penrod St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/12/24 08:15:00+00,03:15:00,5,3,2021,0610,06,261635460001006,Warrendale,7,48228,-83.2199792426375,42.354290395163,204280
-83.196339585,42.391846006,3714249,2112240174,Grand River Ave & Whitcomb St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/12/25 00:12:00+00,19:12:00,5,19,2021,0202,02,261635373001009,Cadillac Community,1,48227,-83.1963395851296,42.3918460060864,204306
-83.070082411,42.4258288080001,3714566,2112250195,E Nevada St & Charest St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/12/26 06:57:00+00,01:57:00,7,1,2021,1107,11,261635071004013,Cadillac Heights,3,48212,-83.0700824105087,42.4258288081496,204361
-83.144578037,42.398093831,3714588,2112260008,Prairie St & Eaton St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/12/26 10:01:00+00,05:01:00,7,5,2021,1001,10,261635364004010,Chalfonte,7,48238,-83.1445780370504,42.398093831487,204367
-83.050999559,42.356803337,3715043,2112270215,E Canfield St & N I 75 Service Drive,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/12/28 01:34:00+00,20:34:00,1,20,2021,0706,07,261635189001018,Forest Park,5,48207,-83.0509995587092,42.3568033372364,204442
-82.9506052099999,42.4139050790001,3715441,2112280333,Somerset Ave & Courville St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/12/29 09:10:00+00,04:10:00,3,4,2021,0911,09,261635012002006,Outer Drive-Hayes,4,48224,-82.9506052098811,42.4139050785803,204514
-83.162117568,42.3835745810001,3584154,2012310273,Griggs St & W Buena Vista St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/01/01 06:20:00+00,01:20:00,5,1,2021,0205,02,261635342005014,Grand River-I96,7,48238,-83.1621175681756,42.3835745811086,290981
-82.98417989,42.40082943,3585334,2101040252,Camden Ave & Harrell St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/01/05 02:13:00+00,21:13:00,1,21,2021,0910,09,261635044002008,Ravendale,4,48213,-82.9841798897465,42.4008294298575,291160
-83.068618252,42.425842344,3586706,2101080287,Conant St & E Nevada St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/01/09 06:24:00+00,01:24:00,6,1,2021,1107,11,261635071004012,Northeast Central District,3,48234,-83.0686182519131,42.4258423436551,291369
-83.1156133809999,42.394622043,3587093,2101100047,14th St & Waverly St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/01/10 12:55:00+00,07:55:00,7,7,2021,1003,10,261635318003002,Dexter-Linwood,5,48238,-83.1156133812958,42.3946220431775,291430
-83.2408145649999,42.3574856270001,3589452,2101170013,Fielding St & Joy Rd,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/01/17 10:10:00+00,05:10:00,7,5,2021,0606,06,261635466001009,Franklin Park,7,48228,-83.2408145651575,42.3574856272007,291766
-83.189928278,42.372785295,3590015,2101190036,Lauder St & Plymouth Rd,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/01/19 12:25:00+00,07:25:00,2,7,2021,0204,02,261635353005011,Plymouth-Hubbell,7,48227,-83.1899282775701,42.3727852953844,291867
-82.944275686,42.4089394370001,3590778,2101210034,Linville St & 3 Mile Dr,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/01/21 14:11:00+00,09:11:00,4,9,2021,0504,05,261635014004025,Morningside,4,48224,-82.9442756856954,42.4089394374886,291968
-83.081193949,42.3454301030001,3591395,2101230009,Calumet St & Grand River Ave,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/01/23 10:44:00+00,05:44:00,6,5,2021,0308,03,261635220001007,Core City,6,48208,-83.081193949393,42.3454301025102,292074
-83.2102023209999,42.3603793440001,3597439,2102110275,Abington Ave & Ellis St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/02/12 07:47:00+00,02:47:00,5,2,2021,0608,06,261635453002015,Joy Community,7,48228,-83.2102023210088,42.3603793442088,292939
-83.110797984,42.4176854990001,3599691,2102190186,W McNichols Rd & Portage St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/02/20 02:30:00+00,21:30:00,5,21,2021,1209,12,261635383002009,Palmer Park,2,48203,-83.1107979835716,42.4176854993524,293256
-83.211672445,42.3458350670001,3600605,2102220276,Majestic St & Clayburn St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/02/23 04:48:00+00,23:48:00,1,23,2021,0611,06,261635455004004,Warren Ave Community,7,48228,-83.2116724445284,42.3458350666336,293393
-83.142129299,42.3520357830001,3600644,2102230023,Tireman St & Wykes St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/02/22 21:00:00+00,16:00:00,1,16,2021,0210,02,261635346003019,Midwest,6,48210,-83.1421292992997,42.3520357827572,293400
-83.152778482,42.2723913790001,3602064,2102260316,S Annabelle St & Miami St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/02/27 09:23:00+00,04:23:00,6,4,2021,0415,04,261635247005010,Boynton,6,48217,-83.1527784818041,42.2723913787047,293591
-83.120477853,42.3630822000001,3602803,2103010145,Pingree St & Quincy St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/03/01 22:35:00+00,17:35:00,1,17,2021,1007,10,261635334001013,Petoskey-Otsego,5,48204,-83.1204778531245,42.3630821998911,293693
-83.195028494,42.4016344820001,3605779,2103100029,Sussex St & Fenkell St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/03/10 14:00:00+00,09:00:00,3,9,2021,0201,02,261635375005007,Belmont,1,48227,-83.1950284940348,42.4016344818363,294136
-83.2127996419999,42.3454372740001,3607638,2103150139,Longacre St & Rutland St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/03/15 18:31:00+00,14:31:00,1,14,2021,0611,06,261635455004004,Warren Ave Community,7,48228,-83.2127996423735,42.3454372743262,294419
-83.0866058129999,42.3653986310001,3610461,2103240007,Poe St & W Grand Blvd,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/03/24 08:11:00+00,04:11:00,3,4,2021,1008,10,261635224001013,Henry Ford,5,48208,-83.0866058133869,42.3653986305204,294871
-83.1805111689999,42.4310857580001,3617150,2104110034,W 7 Mile Rd & Schaefer Hwy,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/04/11 11:00:00+00,07:00:00,7,7,2021,1201,12,261635393002011,Schaefer 7/8 Lodge,2,48235,-83.180511168744,42.4310857577448,295790
-83.1819216379999,42.4165758710001,3617793,2104120362,Lesure St & W McNichols Rd,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/04/13 06:52:00+00,02:52:00,2,2,2021,1206,12,261635395002019,Winship,2,48235,-83.1819216376335,42.416575870744,295895
-83.0668670919999,42.445157318,3617803,2104130029,Yonka St & E Winchester Ave,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/04/13 09:31:00+00,05:31:00,2,5,2021,1102,11,261635068003014,Farwell,3,48234,-83.0668670918098,42.4451573181046,295897
-82.940008402,42.406461639,3619935,2104180145,Southampton St & Audubon Rd,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/04/18 20:25:00+00,16:25:00,7,16,2021,0504,05,261635014001016,Morningside,4,48224,-82.9400084024592,42.4064616393552,296206
-83.038711614,42.427974652,3620188,2104190252,Stockton St & Mount Elliott St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/04/20 00:25:00+00,20:25:00,1,20,2021,1109,11,261635063002009,Grant,3,48234,-83.0387116144312,42.4279746515927,296241
-83.007061444,42.4325753690001,3621763,2104240015,Eastwood St & Runyon St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/04/24 09:00:00+00,05:00:00,6,5,2021,0904,09,261635049001002,Von Steuben,3,48234,-83.007061444309,42.4325753687003,296449
-83.213327813,42.3745075410001,3625192,2105020317,Wadsworth St & Rutland St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/05/03 06:51:00+00,02:51:00,1,2,2021,0605,06,261635451003017,Plymouth-I96,7,48227,-83.2133278126928,42.3745075411892,296923
-83.119690658,42.394922867,3628477,2105110374,La Salle Blvd & Clements St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/05/12 04:25:00+00,00:25:00,3,0,2021,1003,10,261635317001002,Oakman Blvd Community,2,48238,-83.1196906577556,42.394922867363,297390
-83.173707033,42.4021728170001,3629794,2105140390,Ward St & Fenkell St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/05/15 05:48:00+00,01:48:00,6,1,2021,1210,12,261635370003013,Bethune Community,2,48227,-83.1737070333659,42.4021728165291,297595
-83.1457878159999,42.343928029,3636092,2105310049,Holmes St & Central St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/05/31 10:30:00+00,06:30:00,1,6,2021,0401,04,261635262002001,Claytown,6,48210,-83.1457878157403,42.3439280287802,298572
-83.027817369,42.336023642,3636339,2106010031,E Jefferson Ave & Saint Aubin St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/06/01 09:28:00+00,05:28:00,2,5,2021,0709,07,261635165001033,Rivertown,5,48207,-83.0278173686858,42.3360236421099,298637
-83.031852145,42.441186133,3641779,2106130075,E Outer Dr & Helen St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/06/13 12:33:00+00,08:33:00,7,8,2021,1104,11,261635061002012,Sherwood,3,48234,-83.0318521445622,42.4411861328824,299321
-83.2447769349999,42.415002659,3642047,2106140011,W McNichols Rd & Patton St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/06/14 08:05:00+00,04:05:00,1,4,2021,0806,08,261635411004005,Holcomb Community,1,48219,-83.2447769346174,42.4150026592984,299371
-83.0437052949999,42.4407315350001,3643111,2106160304,E Outer Dr & Mound Rd,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/06/17 05:00:00+00,01:00:00,4,1,2021,1104,11,261635067001038,Farwell,3,48234,-83.0437052948937,42.4407315345692,299541
-83.0998784349999,42.3602120830001,3648700,2107030075,Grand Service Drive & Linwood St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/07/03 13:09:00+00,09:09:00,6,9,2021,0304,03,261635223002023,NW Goldberg,5,48208,-83.0998784352698,42.3602120827401,300483
-82.958650771,42.450021421,3649635,2107060031,Rex St & 8 Mile Rd,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY)             ,2021/07/06 10:00:00+00,06:00:00,2,6,2021,0902,09,261635002001000,Regent Park,3,48205,-82.9586507711732,42.4500214213172,300664
-83.130453439,42.3891257500001,3651393,2107100318,Waverly & Dexter Ave,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/07/11 06:32:00+00,02:32:00,7,2,2021,1002,10,261635305003000,Russell Woods,7,48238,-83.1304534394601,42.3891257500105,300964
-83.216966355,42.424642804,3651575,2107110195,Pickford St & Archdale St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/07/10 01:00:00+00,21:00:00,5,21,2021,0808,08,261635403004009,College Park,2,48235,-83.216966355264,42.424642803942,300999
-82.9693160529999,42.4122337630001,3651943,2107130020,Chelsea Ave & Chalmers St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/07/13 10:03:00+00,06:03:00,2,6,2021,0911,09,261635042002000,Outer Drive-Hayes,4,48213,-82.969316053011,42.4122337630561,301072
-83.1606368349999,42.4002253680001,3653222,2107160033,Washburn St & Chalfonte St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/07/16 11:00:00+00,07:00:00,5,7,2021,0203,02,261635367001001,Bethune Community,2,48238,-83.1606368353527,42.4002253675162,301273
-83.1444520909999,42.371181603,3656477,2107260051,Bryden St & American St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/07/26 11:20:00+00,07:20:00,1,7,2021,1004,10,261635341003015,Oakman Blvd Community,7,48204,-83.1444520906478,42.3711816033061,301822
-83.257387028,42.4128615970001,3661420,2108080209,Grove St & Lahser Rd,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/08/09 00:13:00+00,20:13:00,7,20,2021,0809,08,261635442001006,Riverdale,1,48219,-83.2573870282605,42.4128615971183,302699
-83.112955257,42.3565690190001,3662369,2108110176,Larchmont St & Turner St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/08/11 21:02:00+00,17:02:00,3,17,2021,1006,10,261635336003010,Midwest,6,48204,-83.1129552565237,42.3565690188488,302852
-83.098670996,42.385906402,3662887,2108120273,Byron St & Collingwood St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/08/13 01:58:00+00,21:58:00,4,21,2021,1005,10,261635322001010,Gateway Community,5,48206,-83.0986709964908,42.3859064017872,302938
-83.2239063279999,42.3649396920001,3668160,2108270009,W Chicago St & Brace St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/08/27 08:07:00+00,04:07:00,5,4,2021,0607,06,261635468002002,Franklin Park,7,48228,-83.2239063275387,42.3649396915989,303836
-83.0766449229999,42.40832098,3668755,2108280230,Dearing St & Dequindre St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/08/28 22:10:00+00,18:10:00,6,18,2021,1110,11,261635105001018,Campau/Banglatown,3,48212,-83.0766449230463,42.4083209798817,303927
-82.945606589,42.3876559120001,3669166,2108290324,Maryland Ave & Mack Ave,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/08/30 05:49:00+00,01:49:00,1,1,2021,0506,05,261635020001020,Morningside,4,48224,-82.9456065889281,42.3876559116911,304003
-82.937282411,42.3682296430001,3670195,2109010065,Essex Ave & Manistique St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/09/01 14:49:00+00,10:49:00,3,10,2021,0512,05,261635132001003,Jefferson Chalmers,4,48215,-82.937282411255,42.3682296425164,304176
-83.0804498219999,42.432923096,3671348,2109030349,Lumpkin St & E 7 Mile Rd,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/09/04 02:48:00+00,22:48:00,5,22,2021,1102,11,261635074001003,Nolan,3,48234,-83.0804498219672,42.4329230958396,304370
-83.216076561,42.3578642960001,3673238,2109080380,N M 39 Service Drive & Joy Rd,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/09/09 04:30:00+00,00:30:00,4,0,2021,0608,06,261635453002022,Joy Community,7,48228,-83.2160765609019,42.3578642963826,304668
-83.219080419,42.3650237270001,3674628,2109120198,W Chicago St & Rosemont Ave,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/09/12 23:03:00+00,19:03:00,7,19,2021,0607,06,261635468002004,Franklin Park,7,48228,-83.2190804190566,42.3650237271522,304889
-82.952351826,42.4353192570001,3677852,2109200413,McCormick St & Kelly Rd,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/09/21 05:47:00+00,01:47:00,2,1,2021,0907,09,261635007004001,Moross-Morang,4,48224,-82.9523518264029,42.4353192569986,305397
-83.115822302,42.367484518,3679475,2109250081,Gladstone St & Dexter Ave,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/09/25 15:40:00+00,11:40:00,6,11,2021,1007,10,261635334003004,Petoskey-Otsego,5,48206,-83.1158223022335,42.36748451761,305608
-83.206254439,42.4013426700001,3679736,2109250307,Saint Marys St & Fenkell St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/09/26 07:00:00+00,03:00:00,7,3,2021,0812,08,261635422003011,Crary/St Marys,1,48227,-83.2062544388957,42.4013426699502,305658
-83.072102951,42.3684207490001,3680897,2109290033,W Baltimore St & Woodward Ave,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/09/29 09:12:00+00,05:12:00,3,5,2021,0306,03,261635119001029,Milwaukee Junction,5,48202,-83.0721029513339,42.3684207488264,305848
-83.131615422,42.365772657,3682012,2110020013,Whitfield St & Grand River Ave,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/10/02 08:26:00+00,04:26:00,6,4,2021,1004,10,261635308001004,Nardin Park,7,48204,-83.1316154219397,42.3657726565742,306008
-83.1223522129999,42.377105213,3682440,2110030093,Dexter Ave & Collingwood St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/10/03 15:35:00+00,11:35:00,7,11,2021,1004,10,261635309003015,Nardin Park,7,48206,-83.1223522125407,42.3771052130364,306079
-82.9771355399999,42.403434829,3684104,2110070192,Camden Ave & Park Dr,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/10/07 20:30:00+00,16:30:00,4,16,2021,0910,09,261635043001005,Ravendale,4,48213,-82.9771355403884,42.4034348289503,306361
-83.057102523,42.420916193,3688268,2110180058,Nancy St & Eureka St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/10/18 15:38:00+00,11:38:00,1,11,2021,1108,11,261635064002011,Davison,3,48212,-83.0571025230457,42.4209161930614,306985
-82.989594666,42.3798826060001,3691798,2110270058,Saint Clair St & E Canfield St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/10/27 11:29:00+00,07:29:00,3,7,2021,0501,05,261635141002002,East Canfield,4,48214,-82.9895946661069,42.3798826061151,307462
-83.252521928,42.382499711,3694467,2111030004,Chapel St & Halley St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/11/03 08:32:00+00,04:32:00,3,4,2021,0603,06,261635439001009,Brightmoor,1,48223,-83.2525219284116,42.3824997108004,307886
-83.1916026659999,42.3582569430001,3699795,2111170074,Joy Rd & Robson St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,0901,09001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/11/17 23:05:00+00,18:05:00,3,18,2021,0207,02,261635354002004,We Care Community,7,48228,-83.1916026659134,42.3582569426239,308673
