X,Y,crime_id,report_number,address,offense_description,offense_category,state_offense_code,arrest_charge,charge_description,incident_timestamp,incident_time,day_of_week,hour_of_day,year,scout_car_area,precinct,block_id,neighborhood,council_district,zip_code,longitude,latitude,oid
-83.11063803,42.3658921,3590359,2101190331,Wildemere St & W Philadelphia St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,901,9001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/01/20 06:11:00+00,1:11:00,3,1,2021,1007,10,2.62E+14,Jamison,5,48206,-83.11063803,42.3658921,185702
-83.15022392,42.26865439,3590229,2101190150,S Bassett St & Downing St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,901,9001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/01/19 23:00:00+00,18:00:00,2,18,2021,415,4,2.62E+14,Boynton,6,48217,-83.15022392,42.26865439,395826
-83.18992828,42.3727853,3590015,2101190036,Lauder St & Plymouth Rd,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,901,9001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/01/19 12:25:00+00,7:25:00,2,7,2021,204,2,2.62E+14,Plymouth-Hubbell,7,48227,-83.18992828,42.3727853,291568
-83.24081456,42.35748563,3589452,2101170013,Fielding St & Joy Rd,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,901,9001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/01/17 10:10:00+00,5:10:00,7,5,2021,606,6,2.62E+14,Franklin Park,7,48228,-83.24081457,42.35748563,291469
-83.02426146,42.43397795,3589292,2101160182,Van Dyke St & E 7 Mile Rd,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,901,9001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/01/17 01:30:00+00,20:30:00,6,20,2021,1105,11,2.62E+14,Nortown,3,48234,-83.02426147,42.43397795,80421
-83.1568529,42.41218673,3588401,2101140025,Florence St & Wisconsin St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,901,9001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/01/14 12:32:00+00,7:32:00,4,7,2021,1211,12,2.62E+14,Fitzgerald/Marygrove,2,48221,-83.15685291,42.41218673,395563
-83.24527562,42.43834561,3587668,2101120013,Fargo St & Patton St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,901,9001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/01/12 11:24:00+00,6:24:00,2,6,2021,802,8,2.62E+14,Evergreen Lahser 7/8,1,48219,-83.24527562,42.43834561,395455
-83.11561338,42.39462204,3587093,2101100047,14th St & Waverly St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,901,9001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/01/10 12:55:00+00,7:55:00,7,7,2021,1003,10,2.62E+14,Dexter-Linwood,5,48238,-83.11561338,42.39462204,291132
-83.06861825,42.42584234,3586706,2101080287,Conant St & E Nevada St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,901,9001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/01/09 06:24:00+00,1:24:00,6,1,2021,1107,11,2.62E+14,Northeast Central District,3,48234,-83.06861825,42.42584234,291071
-83.12347147,42.37388777,3586474,2101080033,W Boston Blvd & Holmur St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,901,9001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/01/08 12:01:00+00,7:01:00,5,7,2021,1004,10,2.62E+14,Nardin Park,7,48206,-83.12347147,42.37388777,185128
-82.98417989,42.40082943,3585334,2101040252,Camden Ave & Harrell St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,901,9001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/01/05 02:13:00+00,21:13:00,1,21,2021,910,9,2.62E+14,Ravendale,4,48213,-82.98417989,42.40082943,290862
-82.9726083,42.42631098,3584348,2101010120,Troester St & Celestine St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,901,9001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/01/01 19:17:00+00,14:17:00,5,14,2021,906,9,2.62E+14,Mapleridge,4,48205,-82.9726083,42.42631098,79748
-83.22553194,42.41542873,3584326,2101010091,W McNichols Rd & Avon Ave,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,901,9001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/01/01 11:15:00+00,6:15:00,5,6,2021,807,8,2.62E+14,Evergreen-Outer Drive,1,48219,-83.22553194,42.41542872,79745
-83.1638756,42.42230618,3584233,2101010021,Griggs St & Thatcher St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,901,9001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/01/01 10:30:00+00,5:30:00,5,5,2021,1207,12,2.62E+14,Schulze,2,48221,-83.1638756,42.42230618,184759
-83.16211757,42.38357458,3584154,2012310273,Griggs St & W Buena Vista St,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),HOMICIDE,901,9001,MURDER / NON-NEGLIGENT MANSLAUGHTER (VOLUNTARY),2021/01/01 06:20:00+00,1:20:00,5,1,2021,205,2,2.62E+14,Grand River-I96,7,48238,-83.16211757,42.38357458,290683
